"x","y","z"
-41.9705848693848,-14.1718196868896,-3.49167490005493
-42.9580078125,-12.3346176147461,-0.107813999056816
-42.4004745483398,-15.7671461105347,0.658592998981476
-41.3517799377441,-18.1782379150391,0.704339981079102
-40.6258354187012,-15.8444223403931,3.36589407920837
-38.4362258911133,-15.5051488876343,-5.25182580947876
-38.0355377197266,-21.2429428100586,-0.197375997900963
-39.3801422119141,-10.0931959152222,-0.531291007995605
-39.667594909668,-14.7494049072266,4.10226917266846
-42.0620536804199,-13.5078573226929,1.07854902744293
-37.8940353393555,-16.7224617004395,6.14214515686035
-39.177619934082,-18.5270309448242,5.20999717712402
-36.928409576416,-16.8573932647705,-4.45408010482788
-36.5438041687012,-14.8514451980591,-4.46755599975586
-37.2253875732422,-13.0061149597168,1.92075896263123
-37.9029006958008,-10.9932193756104,-0.528764009475708
-38.316707611084,-12.1710624694824,-2.19982504844666
-38.0236930847168,-14.0722312927246,-0.531985998153687
-38.7804336547852,-12.8173456192017,-4.27098083496094
-40.5994033813477,-12.9080953598022,-4.25697612762451
-39.3859672546387,-11.0144634246826,-2.6253809928894
-42.1455764770508,-10.7798204421997,-2.03381109237671
-43.365161895752,-11.2791967391968,-1.03332901000977
-36.7908782958984,-17.2019462585449,0.804553985595703
-36.1459465026855,-15.0659093856812,3.97306895256042
-36.3945999145508,-20.7939624786377,0.800234973430634
-36.3527183532715,-18.1550827026367,2.56266903877258
-37.0292549133301,-21.8777046203613,0.483038008213043
-37.4912872314453,-22.0588436126709,2.91499209403992
-36.1202392578125,-18.3632144927979,6.80087995529175
-33.5250473022461,-19.3838195800781,5.89529895782471
-35.7410202026367,-16.8879642486572,5.89728879928589
-35.1262321472168,-18.2211093902588,4.7399640083313
-34.6527862548828,-20.5915260314941,3.01651000976562
-35.1267547607422,-22.3188400268555,3.21445107460022
-35.644603729248,-21.5557308197021,5.22887897491455
-34.460636138916,-21.4748229980469,4.98750019073486
-43.0109672546387,-2.22332811355591,-10.0710506439209
-43.2089309692383,-3.56550002098083,-8.0612735748291
-44.0315170288086,-4.95546197891235,-8.14867115020752
-39.2857398986816,-2.00137400627136,-10.1279172897339
-37.6186065673828,-2.77472496032715,-9.4898738861084
-39.0102920532227,-2.59693193435669,-8.59210872650146
-40.1390609741211,-4.6318850517273,-12.3865461349487
-42.9156799316406,-4.3650689125061,-11.1048212051392
-40.9897270202637,-8.53187465667725,-9.40462589263916
-44.128116607666,-5.23375415802002,-6.68968105316162
-42.5426445007324,-6.50150012969971,-4.92265701293945
-44.1052856445312,-7.68194007873535,-3.10516309738159
-44.7152137756348,-8.82572174072266,-3.19034504890442
-37.8042449951172,-6.066330909729,-12.6138668060303
-38.9264144897461,-6.7329912185669,-12.2375860214233
-37.9442672729492,-12.031289100647,-7.1887469291687
-37.3088760375977,-11.0643663406372,-5.33848190307617
-43.0819206237793,-11.4454355239868,-3.70471000671387
-42.4737777709961,-2.75026607513428,-11.1887893676758
-39.026065826416,-11.4282112121582,-8.10923767089844
-37.5597152709961,-5.8153772354126,-6.69223308563232
-38.8349571228027,-5.21393918991089,-5.70374393463135
-40.1192779541016,-5.95401620864868,-4.4336462020874
-38.9527816772461,-8.46703433990479,-1.98421394824982
-40.3728637695312,-8.63350486755371,-1.79011297225952
-39.425952911377,-10.1962938308716,-1.86680805683136
-42.4853820800781,-9.60353088378906,-2.08214592933655
-39.9857063293457,-12.9748678207397,-6.62015008926392
-37.2101440429688,-14.6316146850586,-6.06872797012329
-37.9034118652344,-13.8540878295898,-4.48735523223877
-36.7839698791504,-13.5530118942261,-4.65446710586548
-36.6936912536621,-12.358286857605,-6.41554021835327
-37.8506927490234,-10.8774871826172,-3.654944896698
-40.9794731140137,-12.5777673721313,-4.83176898956299
-39.3152275085449,-12.2938079833984,-3.90982007980347
-44.097225189209,-9.78936767578125,-2.14225506782532
-42.0425033569336,-11.7201242446899,-2.85775995254517
-40.7793846130371,1.91259503364563,-16.8030967712402
-41.9475593566895,0.621478974819183,-14.74622631073
-40.9264183044434,-2.73546695709229,-14.3164186477661
-41.1842231750488,-3.71033406257629,-12.6710577011108
-43.4344787597656,-0.702943980693817,-13.1577997207642
-43.1087837219238,-2.42505288124084,-11.2330207824707
-42.724250793457,-0.515076994895935,-10.8541440963745
-41.4835548400879,1.94101798534393,-13.6886043548584
-38.3813362121582,4.14394092559814,-18.8764781951904
-36.718147277832,4.02139091491699,-18.2242527008057
-37.7163581848145,5.20854616165161,-18.0230255126953
-38.0800666809082,3.6153359413147,-16.4556198120117
-38.2857208251953,2.26410794258118,-18.179256439209
-37.6002731323242,0.863031029701233,-15.5792417526245
-38.2848129272461,-4.96639490127563,-12.6593809127808
-38.0146903991699,-4.60719919204712,-13.7874851226807
-38.2143516540527,-0.932591021060944,-15.4911985397339
-40.5881462097168,3.17057800292969,-16.4871063232422
-39.6575622558594,-2.31114792823792,-10.7496852874756
-37.9166564941406,-2.19202589988708,-10.8300609588623
