"x","y","z"
28.8423233032227,27.4540519714355,3.75751399993896
28.8168487548828,29.1241626739502,2.36434102058411
30.7846260070801,29.5646781921387,2.56072497367859
29.9611282348633,29.4499950408936,0.664236009120941
33.3369293212891,14.2024374008179,0.615722000598907
38.2897148132324,16.567174911499,0.474794000387192
35.9648857116699,18.427038192749,0.758100986480713
33.156852722168,18.5358200073242,3.20004892349243
31.9514179229736,19.8228874206543,2.26163291931152
32.097354888916,20.0345001220703,4.42520380020142
30.0914058685303,22.3037548065186,2.00535798072815
32.9899864196777,20.4312572479248,0.698365986347198
30.6665573120117,26.2570419311523,0.799812972545624
35.3659248352051,20.5734157562256,0.597238004207611
34.39599609375,26.1181602478027,0.79373300075531
39.8268203735352,18.4435138702393,0.701710999011993
36.3327102661133,23.1349430084229,0.994754016399384
30.9685516357422,17.1084575653076,3.82874298095703
33.6431045532227,16.1469612121582,0.909494996070862
29.8772811889648,21.0796012878418,3.97416305541992
39.9548454284668,16.6187191009521,0.988556027412415
40.1657867431641,17.3414363861084,1.94120299816132
35.7422561645508,13.7510986328125,2.24005198478699
34.7101707458496,21.988317489624,6.36562585830688
34.9006652832031,22.9795017242432,3.13739204406738
36.6311874389648,20.2794647216797,4.7708101272583
35.1053466796875,19.7164287567139,7.11261796951294
34.3257141113281,17.7366123199463,7.29460716247559
33.1822319030762,20.0108375549316,9.21690273284912
30.7831020355225,16.0313987731934,9.23021411895752
34.3521003723145,14.1665105819702,4.83084583282471
32.0502815246582,14.0331163406372,8.05025863647461
28.414888381958,23.3493347167969,4.83250904083252
29.9099502563477,20.5862159729004,6.95060300827026
28.7878284454346,24.9125881195068,5.4690580368042
29.1658420562744,27.998836517334,0.920651972293854
29.8232097625732,16.0194435119629,8.77138614654541
36.7016983032227,17.8643417358398,4.45014381408691
38.4272804260254,20.554292678833,2.3286349773407
34.1001358032227,26.3728351593018,2.05955004692078
31.3039436340332,24.0287628173828,5.05451011657715
31.3090515136719,23.0515441894531,9.25763607025146
30.1419239044189,23.8960227966309,7.39378309249878
29.9760608673096,20.8204574584961,10.439829826355
31.0100936889648,19.7827186584473,10.3695096969604
30.0229988098145,25.6312065124512,5.35443019866943
29.2844715118408,23.1934471130371,8.03529453277588
40.8259773254395,13.9619016647339,-6.50236988067627
41.5071067810059,13.5874309539795,-9.86318397521973
40.1489677429199,14.4825811386108,-8.48693084716797
39.8442687988281,13.9390697479248,-5.02380895614624
40.4634857177734,16.676097869873,-5.76601409912109
40.2256355285645,16.4102210998535,-3.54984593391418
38.7087211608887,19.1457786560059,-3.78511095046997
38.9970626831055,18.8340167999268,-5.74474906921387
35.8744201660156,19.4057922363281,-1.01891505718231
36.7623176574707,20.68603515625,-2.21778893470764
34.2065010070801,22.1575813293457,-0.151195004582405
29.9871025085449,25.0766792297363,0.0715660005807877
30.5274200439453,21.9460582733154,-2.4687340259552
27.9463176727295,24.8286476135254,-2.58922791481018
29.1907768249512,24.4565734863281,-5.48727083206177
30.0246200561523,26.7557792663574,-3.52209401130676
28.4123001098633,26.467357635498,-2.79831099510193
28.4984264373779,26.8441181182861,-0.706620991230011
37.3240089416504,25.0460834503174,-3.13812494277954
34.0726890563965,24.0740985870361,-7.09508895874023
38.2175140380859,24.1322021484375,-5.13491821289062
39.4321975708008,19.8923606872559,-10.0805130004883
38.8224601745605,22.1148414611816,-8.10405445098877
36.7952003479004,20.1561489105225,-10.3389186859131
33.667724609375,19.9251537322998,-9.13366222381592
34.0383415222168,17.7717189788818,-10.4952297210693
28.9995594024658,21.7418384552002,-7.47689485549927
27.7984752655029,21.7282695770264,-6.5674409866333
29.0014114379883,20.5963592529297,-9.94648742675781
27.6405410766602,19.6461563110352,-10.2394771575928
27.1235389709473,19.5322246551514,-8.67629432678223
31.1651573181152,14.9185285568237,-9.27462196350098
31.9184703826904,14.8430519104004,-7.9431209564209
44.1363143920898,14.4073057174683,-10.3015975952148
38.0385971069336,14.4863138198853,-10.1853113174438
42.7276268005371,17.7040328979492,-10.4089374542236
36.3478584289551,22.5519027709961,-8.02168464660645
38.0075073242188,15.3767652511597,-8.56364345550537
34.775276184082,14.7847843170166,-7.62408590316772
34.5215492248535,17.7381134033203,-5.72032594680786
32.7039070129395,16.5831623077393,-5.4209041595459
35.5024452209473,13.632661819458,-9.88684844970703
45.1876373291016,14.0437803268433,-8.23091697692871
31.8515892028809,15.1364307403564,-10.3542375564575
44.289867401123,17.4467639923096,-8.53711700439453
44.3372383117676,18.0635356903076,-5.56778383255005
42.2677421569824,20.0985527038574,-7.7331600189209
41.0308723449707,21.3332633972168,-6.50575113296509
40.9801406860352,21.4563655853271,-2.36610889434814
38.6599082946777,23.6645622253418,-1.62963795661926
36.7442741394043,24.8252143859863,0.211813002824783
36.0154838562012,19.5068264007568,0.0814749971032143
36.2028923034668,21.5444793701172,0.509700000286102
34.9488754272461,15.1401405334473,0.442669987678528
34.4872245788574,13.8225736618042,-0.161807999014854
38.634464263916,13.6847505569458,-0.123005002737045
37.1137580871582,13.7097015380859,-3.60835099220276
31.0998706817627,18.486629486084,-10.3458061218262
31.1973361968994,20.3001174926758,-7.8955078125
44.357780456543,15.1059160232544,-3.993488073349
37.8513336181641,22.3918361663818,0.093301996588707
37.536304473877,19.4183940887451,-5.4275050163269
36.4568252563477,17.8456859588623,-5.86846399307251
32.269229888916,20.3210525512695,-3.46750211715698
29.9866313934326,18.2018032073975,-5.1256160736084
27.9441585540771,20.6363582611084,-4.84673690795898
43.6761817932129,13.5280017852783,-4.96072101593018
44.0484580993652,13.966067314148,-4.27631282806396
41.6219635009766,14.8977890014648,-1.36705696582794
40.8055801391602,16.9249935150146,0.442710995674133
42.6717948913574,18.9217948913574,-2.57814908027649
40.8458633422852,19.5819664001465,-0.0374360010027885
31.0955429077148,24.8338184356689,-5.08354616165161
27.5882263183594,24.247522354126,-4.33128213882446
31.9687633514404,26.0734577178955,-3.90462589263916
31.3215827941895,27.6658515930176,-1.11385297775269
33.1002006530762,22.2613925933838,-2.00707793235779
35.2589263916016,21.8085327148438,-3.77550506591797
34.1456871032715,26.9777889251709,-1.16368401050568
37.9128875732422,15.1277875900269,-3.99138307571411
35.9164123535156,15.2354030609131,-2.47083592414856
35.1340293884277,25.887378692627,-2.70320796966553
38.9991722106934,17.2480316162109,-3.17233395576477
34.8410568237305,15.1570510864258,-1.15163600444794
33.4054527282715,27.0276584625244,0.117504000663757
33.5418510437012,25.3946075439453,0.225684002041817
29.9621715545654,28.7470970153809,-0.0318460017442703
31.4505748748779,26.0630302429199,0.631043970584869
28.6766090393066,13.5030040740967,-17.9529132843018
30.780294418335,13.5765104293823,-13.7421474456787
37.7297706604004,13.5925197601318,-16.1929359436035
34.8958892822266,13.8406190872192,-18.540283203125
35.7288856506348,15.5770406723022,-17.6702461242676
39.1094055175781,15.1648206710815,-15.9721221923828
